timestamp,x_gt,y_gt
91.05,283.95,161.74
91.1,283.95,161.683
91.15,283.95,161.626
91.2,283.95,161.576
91.25,283.95,161.518
91.3,283.95,161.467
91.35,283.95,161.412
91.4,283.95,161.357
91.45,283.95,161.3
91.5,283.95,161.245
91.55,283.95,161.191
91.6,283.95,161.138
91.65,283.95,161.081
91.7,283.95,161.026
91.75,283.95,160.97
91.8,283.95,160.914
91.85,283.95,160.854
91.9,283.95,160.797
91.95,283.95,160.746
92,283.95,160.687
92.05,283.95,160.625
92.1,283.95,160.572
92.15,283.95,160.51
92.2,283.95,160.458
92.25,283.95,160.408
92.3,283.95,160.348
92.35,283.95,160.297
92.4,283.95,160.241
92.45,283.95,160.186
92.5,283.95,160.128
92.55,283.95,160.074
92.6,283.95,160.019
92.65,283.95,159.967
92.7,283.95,159.917
92.75,283.95,159.864
92.8,283.95,159.807
92.85,283.95,159.749
92.9,283.95,159.688
92.95,283.95,159.627
93,283.95,159.576
93.05,283.95,159.52
93.1,283.95,159.458
93.15,283.95,159.406
93.2,283.95,159.351
93.25,283.95,159.293
93.3,283.95,159.241
93.35,283.95,159.186
93.4,283.95,159.136
93.45,283.95,159.077
93.5,283.95,159.019
93.55,283.95,158.96
93.6,283.95,158.906
93.65,283.95,158.847
93.7,283.95,158.792
93.75,283.95,158.732
93.8,283.95,158.672
93.85,283.95,158.618
93.9,283.95,158.56
93.95,283.95,158.503
94,283.95,158.445
94.05,283.95,158.391
94.1,283.95,158.33
94.15,283.95,158.269
94.2,283.95,158.218
94.25,283.95,158.163
94.3,283.95,158.102
94.35,283.95,158.043
94.4,283.95,157.982
94.45,283.95,157.921
94.5,283.95,157.864
94.55,283.95,157.813
94.6,283.95,157.76
94.65,283.95,157.706
94.7,283.95,157.652
94.75,283.95,157.598
94.8,283.95,157.548
94.85,283.95,157.498
94.9,283.95,157.446
94.95,283.95,157.386
95,283.95,157.331
95.05,283.95,157.28
95.1,283.95,157.228
95.15,283.95,157.173
95.2,283.95,157.119
95.25,283.95,157.07
95.3,283.95,157.014
95.35,283.95,156.961
95.4,283.95,156.902
95.45,283.95,156.841
95.5,283.937,156.736
95.55,283.929,156.685
95.6,283.918,156.624
95.65,283.909,156.566
95.7,283.9,156.511
95.75,283.89,156.453
95.8,283.881,156.397
95.85,283.872,156.341
95.9,283.862,156.281
95.95,283.853,156.228
96,283.844,156.175
96.05,283.834,156.115
96.1,283.825,156.06
96.15,283.816,156.005
96.2,283.806,155.945
96.25,283.796,155.886
96.3,283.786,155.827
96.35,283.777,155.773
96.4,283.768,155.718
